userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
4929,"[1204, 1250, 2067, 1287, 3654, 1207, 1262, 1947, 1035, 3062]","[2186, 2908, 1104, 3206, 949, 3196, 1237, 2966, 2517, 899]",0,"['Lawrence of Arabia (1962)', 'The Bridge on the River Kwai (1957)', 'Doctor Zhivago (1965)', 'Ben-Hur (1959)', 'The Guns of Navarone (1961)', 'To Kill a Mockingbird (1962)', 'The Great Escape (1963)', 'West Side Story (1961)', 'The Sound of Music (1965)', 'The Longest Day (1962)', 'The Magnificent Seven (1960)', 'Bonnie and Clyde (1967)', 'The Graduate (1967)', 'A Fistful of Dollars (1964)', 'The Dirty Dozen (1967)', 'The Good, the Bad and the Ugly (1966)', 'The Birds (1963)', 'The Apartment (1960)', 'The Hustler (1961)', 'The Pink Panther (1963)', 'Enjoy your movie marathon!']"
2139,"[2716, 1258, 2791, 1240, 2174, 1197, 1347, 1097, 1968, 2003]","[2858, 2710, 1193, 3932, 3928, 356, 3516]",0,"['Ghostbusters (1984)', 'The Shining (1980)', 'Airplane! (1980)', 'The Terminator (1984)', 'Beetlejuice (1988)', 'The Princess Bride (1987)', 'A Nightmare on Elm Street (1984)', 'E.T. the Extra-Terrestrial (1982)', 'The Breakfast Club (1985)', 'Gremlins (1984)', 'Blade Runner (1982)', ""Ferris Bueller's Day Off (1986)"", 'The Fly (1986)', 'Big (1988)', 'The Lost Boys (1987)', 'The Goonies (1985)', 'RoboCop (1987)', 'Planes, Trains & Automobiles (1987)', 'The Evil Dead (1981)', 'Spaceballs (1987)']"
2633,"[593, 1487, 2762, 3499, 1343, 2710, 1407, 2890, 1285, 457]","[2717, 2716, 2770, 2792, 223, 2734, 2683]",0,"['The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Sixth Sense (1999)', 'Misery (1990)', 'Cape Fear (1991)', 'The Blair Witch Project (1999)', 'Scream (1996)', 'The Ring (1998)', 'The Others (1999)', 'The Fugitive (1993)', 'The Game (1997)', ""Jacob's Ladder (1990)"", 'The Shining (1980)', 'The Exorcist III (1990)', 'The Hand That Rocks the Cradle (1992)', 'The Talented Mr. Ripley (1999)', 'Candyman (1992)', 'The Blair Witch Project 2: Book of Shadows (2000)', 'The Bone Collector (1999)', 'The Sixth Sense (1999)']"
397,"[356, 296, 318, 1704, 1682, 1265, 3147, 110, 364, 1393]","[2571, 1238, 1234, 2134, 1214, 380]",0,"['Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Groundhog Day (1993)', 'The Green Mile (1999)', 'Braveheart (1995)', 'The Lion King (1994)', 'Jerry Maguire (1996)', 'The Wedding Singer (1998)', ""Schindler's List (1993)"", 'The English Patient (1996)', 'As Good as It Gets (1997)', 'The Fugitive (1993)', 'Shakespeare in Love (1998)', 'Saving Private Ryan (1998)', 'Sleepless in Seattle (1993)', 'The Mask (1994)', 'A Few Good Men (1992)']"
257,"[480, 1580, 165, 780, 380, 457, 377, 2916, 1527, 1544]","[1408, 480, 3697, 280, 608, 356, 2028]",1,"['The Matrix (1999)', 'Jurassic Park (1993)', 'Men in Black (1997)', 'Die Hard: With a Vengeance (1995)', 'Independence Day (1996)', 'True Lies (1994)', 'The Fugitive (1993)', 'Speed (1994)', 'Total Recall (1990)', 'The Fifth Element (1997)', 'Terminator 3: Rise of the Machines (2003)', 'The Lost World: Jurassic Park (1997)', 'The Rock (1996)', 'Armageddon (1998)', 'Con Air (1997)', 'The Mask (1994)', 'Austin Powers: International Man of Mystery (1997)', 'Dumb and Dumber (1994)', 'Ace Ventura: Pet Detective (1994)', 'Liar Liar (1997)']"
4833,"[1198, 1097, 2005, 1270, 480, 1197, 2161, 531, 913, 1252]","[2501, 750, 24, 2762, 1136, 2724, 107, 2699, 899, 1214, 110, 3095, 1288]",0,"['Raiders of the Lost Ark (1981)', 'E.T. the Extra-Terrestrial (1982)', 'The Goonies (1985)', 'Back to the Future (1985)', 'Jurassic Park (1993)', 'The Princess Bride (1987)', 'The NeverEnding Story (1984)', 'The Secret Garden (1993)', 'The Maltese Falcon (1941)', 'Chinatown (1974)', 'Blade Runner (1982)', 'The Big Sleep (1946)', 'Double Indemnity (1944)', 'The Third Man (1949)', 'Laura (1944)', 'North by Northwest (1959)', 'The Great Escape (1963)', 'The Shawshank Redemption (1994)', 'The Fugitive (1993)', 'The Usual Suspects (1995)']"
2104,"[1270, 2716, 1265, 1580, 1682, 231, 1732, 296, 356, 318]","[2357, 1251, 3753, 2124, 3510, 1127]",0,"['""Back to the Future"" (1985)', '""Ghostbusters"" (1984)', '""Groundhog Day"" (1993)', '""Men in Black"" (1997)', '""The Truman Show"" (1998)', '""The Mask"" (1994)', '""Dumb and Dumber"" (1994)', '""The Big Lebowski"" (1998)', '""Pulp Fiction"" (1994)', '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Good Will Hunting"" (1997)', '""American Beauty"" (1999)', '""The Green Mile"" (1999)', '""The Truman Show"" (1998)', '""The Fifth Element"" (1997)', '""The Matrix"" (1999)', '""Jurassic Park"" (1993)', '""Terminator 2: Judgment Day"" (1991)', '""Fight Club"" (1999)']"
2359,"[2706, 3948, 2762, 2858, 3785, 2710, 2997, 3176, 2502, 3481]","[1210, 2572, 1965, 3081, 3751, 1959, 2355, 2694, 2759]",0,"['American Pie (1999)', 'Meet the Parents (2000)', 'The Sixth Sense (1999)', 'American Beauty (1999)', 'Scary Movie (2000)', 'The Blair Witch Project (1999)', 'Being John Malkovich (1999)', 'The Talented Mr. Ripley (1999)', 'Office Space (1999)', 'The Others (2001)', 'High Fidelity (2000)', 'Big Daddy (1999)', 'The Cell (2000)', 'Election (1999)', 'The Perfect Storm (2000)', 'Notting Hill (1999)', 'The Whole Nine Yards (2000)', 'The Bone Collector (1999)', 'Almost Famous (2000)', 'Scary Movie 2 (2001)']"
1761,"[60, 2393, 1527, 1580, 480, 780, 1544, 589, 1917, 1909]","[442, 1371, 3697, 1373, 2054, 2010, 3873, 2986, 924, 2138, 2667, 1748, 2173, 2407]",0,"['The Matrix (1999)', 'The Indian in the Cupboard (1995)', 'Star Trek: Insurrection (1998)', 'The Fifth Element (1997)', 'Men in Black (1997)', 'Jurassic Park (1993)', 'Independence Day (1996)', 'The Lost World: Jurassic Park (1997)', 'Terminator 2: Judgment Day (1991)', 'The Mummy (1999)', 'Armageddon (1998)', 'The X-Files: Fight the Future (1998)', 'The Mask of Zorro (1998)', 'The Rock (1996)', 'The Truman Show (1998)', 'The Fugitive (1993)', 'Mission: Impossible (1996)', 'The Iron Giant (1999)', 'The Mummy Returns (2001)', 'The Mask (1994)']"
5388,"[593, 3499, 1092, 1343, 457, 539, 597, 1307, 2424, 1569]","[3535, 1198]",0,"['The Silence of the Lambs (1991)', 'Misery (1990)', 'Basic Instinct (1992)', 'Cape Fear (1991)', 'The Fugitive (1993)', 'Sleepless in Seattle (1993)', 'Pretty Woman (1990)', 'When Harry Met Sally... (1989)', ""You've Got Mail (1998)"", ""My Best Friend's Wedding (1997)"", 'The Sixth Sense (1999)', 'The Usual Suspects (1995)', 'American Beauty (1999)', 'The Truman Show (1998)', 'The Wedding Singer (1998)', 'The Mask of Zorro (1998)', 'The Talented Mr. Ripley (1999)', 'The Game (1997)', ""There's Something About Mary (1998)"", 'Notting Hill (1999)']"
972,"[1214, 1258, 541, 1347, 3919, 3476, 593, 1342, 480, 1487]","[1035, 1259, 2875, 551]",0,"['Alien (1979)', 'The Shining (1980)', 'Blade Runner (1982)', 'A Nightmare on Elm Street (1984)', 'The Fly (1986)', 'The Lost Boys (1987)', 'Hellraiser II: Hellbound (1988)', ""Jacob's Ladder (1990)"", 'Silence of the Lambs (1991)', 'Candyman (1992)', 'Jurassic Park (1993)', 'Se7en (1995)', 'Scream (1996)', 'The Fifth Element (1997)', 'The Truman Show (1998)', 'The Blair Witch Project (1999)', 'The Matrix (1999)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'Fight Club (1999)']"
571,"[2762, 1748, 2710, 2563, 1909, 2761, 1583, 1544, 1580, 1590]","[2628, 3267, 1805, 172, 2600, 1917, 2162, 2173, 673, 1732, 3044, 546, 737, 2986, 3697, 2, 3479, 1748, 3476]",1,"['The Sixth Sense (1999)', '5/5', 'The Matrix (1999)', '5/5', 'Dark City (1998)', 'The Blair Witch Project (1999)', 'The Mummy (1999)', '5/5', 'The Faculty (1998)', 'The X-Files: Fight the Future (1998)', '5/5', 'The Iron Giant (1999)', 'A Simple Wish (1997)', 'The Lost World: Jurassic Park (1997)', 'Men in Black (1997)', 'Event Horizon (1997)', '5/5', 'The Truman Show (1998)', 'The Frighteners (1996)', '5/5', 'Starship Troopers (1997)', '5/5', 'The Princess Bride (1987)', '5/5', 'Jumanji (1995)', 'Matilda (1996)', 'Hook (1991)', 'The NeverEnding Story (1984)']"
3187,"[318, 296, 2959, 858, 2028, 3578, 110, 1240, 480, 1036]","[908, 1267]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'Inception (2010)', 'Saving Private Ryan (1998)', 'Gladiator (2000)', 'The Matrix (1999)', 'Braveheart (1995)', 'The Terminator (1984)', 'Jurassic Park (1993)', 'Die Hard (1988)', 'The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (1981)', 'The Deer Hunter (1978)', 'Apocalypse Now (1979)', 'Blade Runner (1982)', 'Aliens (1986)', 'The Hunt for Red October (1990)']"
2044,"[2144, 1968, 2248, 2918, 1307, 1197, 1088, 2716, 2005, 2011]","[1079, 1064, 1234, 1188]",0,"['Sixteen Candles (1984)', 'The Breakfast Club (1985)', 'Say Anything... (1989)', ""Ferris Bueller's Day Off (1986)"", 'When Harry Met Sally... (1989)', 'The Princess Bride (1987)', 'Dirty Dancing (1987)', 'Ghostbusters (1984)', 'The Goonies (1985)', 'Back to the Future Part II (1989)', 'Footloose (1984)', 'The Karate Kid (1984)', 'Beetlejuice (1988)', 'The NeverEnding Story (1984)', 'Big (1988)', 'The Lost Boys (1987)', 'Adventures in Babysitting (1987)', ""Can't Buy Me Love (1987)"", 'The Secret of My Success (1987)', 'Mannequin (1987)']"
1462,"[1219, 1258, 541, 593, 1214, 2762, 1206, 2459, 2668, 904]","[3289, 3484, 3]",0,"['Psycho (1960)', 'The Shining (1980)', 'Blade Runner (1982)', 'The Silence of the Lambs (1991)', 'Alien (1979)', 'The Sixth Sense (1999)', 'A Clockwork Orange (1971)', 'The Texas Chainsaw Massacre (1974)', 'The Thing (1982)', 'Rear Window (1954)', 'The Exorcist (1973)', 'Invasion of the Body Snatchers (1978)', 'Se7en (1995)', 'The Fly (1986)', 'The Blair Witch Project (1999)', 'The Birds (1963)', 'The Matrix (1999)', 'Halloween (1978)', 'Donnie Darko (2001)', 'The Others (2001)']"
559,"[1721, 2396, 2028, 1183, 17, 1641, 357, 2671, 1682, 318]","[924, 17, 185, 3370, 3176, 2762]",1,"['Titanic (1997)', 'Shakespeare in Love (1998)', 'Saving Private Ryan (1998)', 'The English Patient (1996)', 'Sense and Sensibility (1995)', 'The Full Monty (1997)', 'Four Weddings and a Funeral (1994)', 'Notting Hill (1999)', 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fargo (1996)', 'The Sixth Sense (1999)', 'American Beauty (1999)', 'Good Will Hunting (1997)', 'L.A. Confidential (1997)', 'The Usual Suspects (1995)', 'The Green Mile (1999)', 'The Fugitive (1993)', 'The Silence of the Lambs (1991)']"
3144,"[2762, 480, 2959, 457, 780, 593, 1682, 318, 589, 2710]","[3300, 3484, 3177, 3809, 3717, 1197, 3844]",0,"['The Sixth Sense (1999)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'Fight Club (1999)', 'The Fugitive (1993)', 'Independence Day (1996)', 'The Silence of the Lambs (1991)', 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'Terminator 2: Judgment Day (1991)', 'The Blair Witch Project (1999)', 'Men in Black (1997)', 'American Beauty (1999)', 'The Lost World: Jurassic Park (1997)', 'The Green Mile (1999)', 'Scream (1996)', 'The Mummy (1999)', 'The Usual Suspects (1995)', 'The X-Files: Fight the Future (1998)', 'The Talented Mr. Ripley (1999)']"
3960,"[837, 187, 500, 2059, 39, 3255, 1197, 586, 539, 3489]","[3668, 2506, 914, 1947, 3101]",0,"['Matilda (1996)', 'Little Miss Sunshine (2006)', 'The Sandlot (1993)', 'My Girl (1991)', 'Mrs. Doubtfire (1993)', 'The Parent Trap (1998)', 'Clueless (1995)', 'A League of Their Own (1992)', 'The Princess Bride (1987)', 'Home Alone (1990)', 'Sleepless in Seattle (1993)', 'Hook (1991)', 'The Addams Family (1991)', 'The Mighty Ducks (1992)', 'Groundhog Day (1993)', 'Sister Act (1992)', 'The Secret Garden (1993)', 'Four Weddings and a Funeral (1994)', 'Jumanji (1995)', 'The Truman Show (1998)']"
81,"[910, 750, 1230, 2791, 2825, 1247, 1294, 1281, 829, 3504]","[968, 978, 1228, 296, 1178, 3362, 913]",0,"['Some Like It Hot (1959)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Annie Hall (1977)', 'Airplane! (1980)', 'Tootsie (1982)', 'The Graduate (1967)', 'M*A*S*H (1970)', 'The Great Dictator (1940)', 'The Apartment (1960)', 'Network (1976)', 'The Thin Red Line (1998)', 'Platoon (1986)', 'Full Metal Jacket (1987)', 'Apocalypse Now (1979)', 'Paths of Glory (1957)', 'The Deer Hunter (1978)', ""Schindler's List (1993)"", 'The Pianist (2002)', 'Saving Private Ryan (1998)', 'The English Patient (1996)']"
1672,"[2959, 2763, 3275, 3176, 2058, 1912, 2278, 2542, 1892, 1732]","[21, 3114, 110, 518, 2433, 2794, 589]",0,"['The Matrix (1999)', 'Fight Club (1999)', 'The Thomas Crown Affair (1999)', 'The Boondock Saints (1999)', 'The Talented Mr. Ripley (1999)', 'The Negotiator (1998)', 'Out of Sight (1998)', 'Ronin (1998)', 'Lock, Stock and Two Smoking Barrels (1998)', 'A Perfect Murder (1998)', 'The Big Lebowski (1998)', 'Enemy of the State (1998)', 'Runaway Bride (1999)', ""The General's Daughter (1999)"", 'Entrapment (1999)', 'The Limey (1999)', 'The Insider (1999)', 'The Ninth Gate (1999)', 'The Bone Collector (1999)', 'The Thirteenth Floor (1999)']"
2234,"[1036, 2000, 420, 1198, 1240, 2716, 1270, 1197, 3740, 3104]","[1238, 1834]",0,"['Die Hard (1988)', 'Lethal Weapon (1987)', 'Beverly Hills Cop (1984)', 'Raiders of the Lost Ark (1981)', 'The Terminator (1984)', 'Ghostbusters (1984)', 'Back to the Future (1985)', 'The Princess Bride (1987)', 'Big Trouble in Little China (1986)', 'Midnight Run (1988)', 'The Fugitive (1993)', 'The Untouchables (1987)', 'Romancing the Stone (1984)', 'The Naked Gun: From the Files of Police Squad! (1988)', ""The 'Burbs (1989)"", 'Clue (1985)', 'Fletch (1985)', 'Midnight in the Garden of Good and Evil (1997)', 'The Big Lebowski (1998)', 'Fargo (1996)']"
3166,"[910, 829, 902, 899, 916, 1247, 905, 898, 910, 1281]","[2028, 924, 50]",0,"['Some Like It Hot (1959)', 'The Apartment (1960)', ""Breakfast at Tiffany's (1961)"", 'The Seven Year Itch (1955)', ""Singin' in the Rain (1952)"", 'Roman Holiday (1953)', 'The Graduate (1967)', 'It Happened One Night (1934)', 'The Philadelphia Story (1940)', 'Some Like It Hot (1959)', 'The Great Dictator (1940)', 'The African Queen (1951)', 'Sunset Boulevard (1950)', 'On the Waterfront (1954)', 'Rebel Without a Cause (1955)', 'The Bridge on the River Kwai (1957)', 'Ben-Hur (1959)', 'Lawrence of Arabia (1962)', 'West Side Story (1961)', 'To Kill a Mockingbird (1962)']"
443,"[593, 50, 628, 2762, 2959, 3535, 1840, 3176, 1343, 457]","[2985, 2633, 1213, 318]",0,"['The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Primal Fear (1996)', 'The Sixth Sense (1999)', 'Fight Club (1999)', 'American Psycho (2000)', 'The Game (1997)', 'Identity (2003)', 'The Talented Mr. Ripley (1999)', 'Cape Fear (1991)', 'The Fugitive (1993)', 'Copycat (1995)', 'The Bone Collector (1999)', 'Fallen (1998)', 'A Perfect Murder (1998)', 'The Blair Witch Project (1999)', 'The Hand That Rocks the Cradle (1992)', 'Kiss the Girls (1997)', ""The Devil's Own (1997)"", 'The Game (1997)']"
5579,"[296, 318, 2959, 2858, 858, 50, 1213, 593, 1487, 3147]","[2355, 1213, 858, 1207, 2683]",2,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'American Beauty (1999)', 'The Godfather (1972)', 'The Usual Suspects (1995)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Departed (2006)', 'The Green Mile (1999)', 'A Clockwork Orange (1971)', 'The Sixth Sense (1999)', 'The Shining (1980)', 'Taxi Driver (1976)', 'The Truman Show (1998)', 'The Talented Mr. Ripley (1999)', 'The Social Network (2010)', 'The Fugitive (1993)', 'The Color Purple (1985)']"
1319,"[1487, 457, 296, 593, 6, 50, 1036, 608, 380, 1092]","[3418, 3534, 1376]",0,"['Se7en (1995)', 'The Fugitive (1993)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Heat (1995)', 'The Usual Suspects (1995)', 'Die Hard (1988)', 'Fargo (1996)', 'True Lies (1994)', 'Basic Instinct (1992)', 'Lethal Weapon 2 (1989)', 'The Sixth Sense (1999)', 'Reservoir Dogs (1992)', 'The Hunt for Red October (1990)', 'The Departed (2006)', 'Speed (1994)', 'The Shawshank Redemption (1994)', 'Casino (1995)', 'The Bourne Identity (2002)', 'Fight Club (1999)']"
4667,"[2028, 457, 480, 318, 296, 50, 1487, 2762, 2329, 3147]","[1208, 1212]",0,"['The Matrix (1999)', 'Saving Private Ryan (1998)', 'The Fugitive (1993)', 'Jurassic Park (1993)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'The Sixth Sense (1999)', 'American History X (1998)', 'The Green Mile (1999)', 'The Truman Show (1998)', 'L.A. Confidential (1997)', 'The Silence of the Lambs (1991)', 'Heat (1995)', 'Braveheart (1995)', 'The Big Lebowski (1998)', 'The Lion King (1994)', 'The Terminator 2: Judgment Day (1991)', 'The Rock (1996)']"
4885,"[296, 541, 1208, 1240, 6, 1206, 1222, 1036, 1200, 1953]","[3169, 2804, 3461, 3095, 1198]",0,"['""Pulp Fiction"" (1994)', '""Blade Runner"" (1982)', '""The Departed"" (2006)', '""Apocalypse Now"" (1979)', '""The Terminator"" (1984)', '""Heat"" (1995)', '""A Clockwork Orange"" (1971)', '""Full Metal Jacket"" (1987)', '""Die Hard"" (1988)', '""Scarface"" (1983)', '""Aliens"" (1986)', '""The French Connection"" (1971)', '""Star Wars: Episode IV - A New Hope"" (1977)', '""The Shawshank Redemption"" (1994)', '""Raiders of the Lost Ark"" (1981)', '""The Empire Strikes Back"" (1980)', '""The Deer Hunter"" (1978)', '""Lethal Weapon"" (1987)', '""Escape from New York"" (1981)', '""Platoon"" (1986)']"
4211,"[1198, 1036, 2000, 1270, 1291, 1197, 420, 1240, 2716, 480]",[3791],0,"['Raiders of the Lost Ark (1981)', 'Die Hard (1988)', 'Lethal Weapon (1987)', 'Back to the Future (1985)', 'Indiana Jones and the Last Crusade (1989)', 'The Princess Bride (1987)', 'Beverly Hills Cop (1984)', 'The Terminator (1984)', 'Ghostbusters (1984)', 'Jurassic Park (1993)', 'The Fugitive (1993)', 'Speed (1994)', 'True Lies (1994)', 'Men in Black (1997)', 'The Mask (1994)', 'The Rock (1996)', 'GoldenEye (1995)', 'The Fifth Element (1997)', 'Con Air (1997)', 'Rush Hour (1998)']"
